,name,duration_ms,explicit,popularity,artists,album_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature,n_beats,n_bars,popularity_confidence,processing,genre,genres_val,explicit_val
13551,DJ Whore - DJ Edit,308.571,False,16,S3RL;Tamika,DJ Whore,0.498,0.979,7,-0.923,1.0,0.152,0.000146,0.242,0.044,0.537,174.973,4.0,895.0,223.0,0.5348998043803932,4.067085953878407,happy,8,0
13552,CSE,193.082,False,54,Reinier Zonneveld,CSE,0.753,0.932,1,-8.972,1.0,0.081,0.0191,0.769,0.178,0.532,133.017,4.0,424.0,105.0,0.5042886975080555,2.36741214057508,techno,19,0
13553,Diese Insel,166.046,False,16,Jack Gelee,Diese Insel,0.57,0.975,1,-2.617,1.0,0.0617,0.0404,0.0,0.162,0.908,137.948,3.0,367.0,122.0,0.48178458086275433,2.36741214057508,happy,8,0
13555,Vanishing,372.906,False,43,Tale Of Us;Fideles,Unity Pt. 2,0.764,0.497,0,-9.931,1.0,0.0417,0.00236,0.916,0.0968,0.0671,122.006,4.0,751.0,187.0,0.49078831802637857,3.349056603773585,techno,19,0
13556,The Game - Radio Edit,193.103,False,21,Korsakoff;Re-Style,The Game (Radio Edit),0.46,0.941,5,-5.1,1.0,0.0996,0.135,0.149,0.124,0.404,174.052,4.0,552.0,137.0,0.5126677795838804,1.2793053545586106,happy,8,0
13557,Kasoor,197.549,False,70,Prateek Kuhad,Kasoor,0.558,0.497,8,-7.175,1.0,0.0256,0.0285,5.36e-06,0.0799,0.444,107.047,4.0,345.0,85.0,0.47373733306154153,2.7259036144578315,indian,10,0
13558,銀河の誓い,299.3,False,24,MAX,MAXIMUM COLLECTION,0.635,0.87,2,-4.679,1.0,0.0306,0.0131,8.92e-06,0.384,0.214,134.05,4.0,664.0,166.0,0.778,3.70048309178744,j-idol,14,0
13559,"Let it Go (From ""Frozen"")",147.58,False,24,Little Piano Player,Frozen,0.482,0.0607,5,-21.702,0.0,0.0578,0.988,0.948,0.105,0.0426,147.872,4.0,359.0,89.0,0.47996187777713456,1.2793053545586106,disney,6,0
13560,Pink Noise for Babies,300.094,False,36,Pink Noise,The Best Pink Noise,0.14,0.762,1,-18.283,1.0,0.166,0.385,0.973,0.112,0.0327,84.1,1.0,418.0,103.0,0.49125580079831455,2.36741214057508,sleep,16,0
13561,Dildo - Interdrive Version,349.306,True,22,Interactive,Retroactive - The Very Best...And More!,0.778,0.815,7,-13.371,1.0,0.0498,0.1,0.571,0.144,0.711,136.967,4.0,788.0,197.0,0.739,4.067085953878407,happy,8,1
13562,Mr. Vain,336.84,False,66,Culture Beat,Serenity,0.676,0.996,9,-7.946,0.0,0.0397,0.0478,0.262,0.333,0.4,132.871,4.0,743.0,185.0,0.447,1.343558282208589,techno,19,0
13565,I And Love And You,300.84,False,62,The Avett Brothers,I And Love And You,0.424,0.264,2,-9.984,1.0,0.0298,0.831,7.08e-05,0.0763,0.169,139.593,4.0,693.0,173.0,0.4845585525412801,3.70048309178744,bluegrass,2,0
13567,Long Gone - Audio Remix,297.209,False,18,Noisia;Evol Intent;Audio,The Resonance IV,0.574,0.832,5,-2.138,0.0,0.0545,0.0033,0.328,0.0734,0.0579,172.074,4.0,836.0,210.0,0.507016141044597,1.2793053545586106,breakbeat,4,0
13568,OK OK - feat. Yo-Sea,162.041,False,25,CrazyBoy;Yo-Sea,HIP LIFE:POP LIFE,0.658,0.76,11,-6.613,0.0,0.155,0.0399,0.0,0.138,0.79,144.944,4.0,384.0,95.0,0.5096213951216259,0.7481162540365985,j-dance,13,0
13569,Medley: Sedih Tak Berujung / Akhir Cerita Cinta (Live) - Together Whatever Sessions Live,605.1,False,39,Glenn Fredly,Kacau Galau (Together Whatever Sessions Live),0.329,0.41,2,-11.87,1.0,0.0488,0.0136,7.02e-05,0.147,0.141,124.21,4.0,1164.0,291.0,0.4658437772071176,3.70048309178744,j-dance,13,0
13570,Say U Will - Original Mix,329.093,False,0,Cajmere;Dajae,Only 4 U: The Sound Of Cajmere & Cajual Records 1992-2012,0.926,0.471,2,-9.568,1.0,0.112,0.000432,0.00847,0.104,0.476,123.979,4.0,673.0,167.0,0.4863379172969536,3.70048309178744,chicago-house,5,0
13572,Slumber,240.0,False,0,Ocoeur,Connections,0.151,0.0713,11,-19.015,1.0,0.0463,0.858,0.849,0.112,0.0304,146.227,4.0,554.0,138.0,0.4768159955687406,0.7481162540365985,idm,9,0
13573,Freedom of Expression - Dark Acid Mix,397.272,False,46,A*S*Y*S;Kai Tracid;Tom Wax,Freedom of Expression (Dark Acid Mix),0.7,0.917,2,-7.002,1.0,0.0539,0.0196,0.844,0.0922,0.0523,132.019,4.0,874.0,219.0,0.517473584996441,3.70048309178744,techno,19,0
13574,Resurrection,275.644,False,2,Kahtmayan,Resurrection 1,0.582,0.97,4,-3.26,0.0,0.0781,0.000258,0.00033,0.062,0.151,120.035,4.0,537.0,134.0,0.5035802746714686,0.916010498687664,iranian,12,0
13575,Nación Nueva,579.76,False,19,Newen Afrobeat,Newen Afrobeat,0.668,0.75,1,-6.718,1.0,0.049,0.0175,0.231,0.13,0.705,134.96,4.0,1300.0,325.0,0.47953110658894404,2.36741214057508,afrobeat,0,0
13576,Pestiferous Posse,305.346,False,14,Sodom,Bombenhagel,0.35,0.985,4,-4.832,0.0,0.0885,0.000691,0.175,0.106,0.12,105.932,4.0,524.0,132.0,0.49800585370420497,0.916010498687664,black-metal,1,0
13577,Avalanche,388.706,False,11,Monolake,Silence,0.376,0.512,10,-16.044,0.0,0.049,0.0525,0.82,0.12,0.304,105.754,3.0,786.0,263.0,0.4278517247112895,0.7573891625615764,idm,9,0
13578,Timidez,267.733,False,47,Biquini Cavadão,Ao Vivo,0.442,0.885,4,-5.843,1.0,0.0816,0.081,0.0,0.774,0.268,129.421,4.0,580.0,144.0,0.4784529641371622,0.916010498687664,brazil,3,0
13579,Blaze,215.875,False,13,Booka Shade;Jan Blomqvist,Blaze,0.664,0.636,8,-6.722,1.0,0.0317,0.0115,0.631,0.0523,0.383,123.996,4.0,436.0,107.0,0.5034924039996489,2.7259036144578315,techno,19,0
13580,Soothing Brown Waves with Vacuum Cleaner - Loopable with No Fade,93.451,False,35,Vacuum Cleaner White Noise;Meditation Awareness;Relaxing Zen Spa;Baby Can't Sleep;Calm Children Collection,"Vacuums for Rest and Relaxation (Loopable Audio for Insomnia, Meditation, and Restless Children)",0.167,0.802,2,-15.754,1.0,0.129,1.62e-06,0.929,0.731,0.022,117.515,5.0,181.0,46.0,0.4672131653925268,3.70048309178744,sleep,16,0
13581,Simon Smith and the Amazing Dancing Bear - 2002 Remaster,125.4,False,25,Randy Newman,Sail Away (Expanded & Remastered Edition),0.607,0.145,2,-16.712,1.0,0.0396,0.918,2.11e-05,0.108,0.609,143.826,4.0,289.0,71.0,0.47315849262878096,3.70048309178744,disney,6,0
13582,Sleep Music,134.379,False,9,Type.Raw;Filliboom,Loungin',0.728,0.378,8,-10.498,0.0,0.243,0.619,0.303,0.115,0.627,83.954,4.0,186.0,46.0,0.5140243122108281,2.7259036144578315,study,18,0
13584,Kyon - Lofi Flip,97.822,False,56,Papon;Harrlin,Kyon (Lofi Flip),0.582,0.419,2,-11.27,1.0,0.0358,0.403,0.129,0.133,0.183,99.169,4.0,157.0,38.0,0.4653457238620835,3.70048309178744,indian,10,0
13585,Direct Drive,431.59,False,10,Larry Heard,Love's Arrival,0.808,0.753,4,-9.914,0.0,0.0526,0.000229,0.873,0.0899,0.504,119.997,4.0,862.0,216.0,0.49797295871276587,0.916010498687664,chicago-house,5,0
13586,Fragile,159.85,False,5,Corvad,Fragile,0.852,0.845,0,-6.84,1.0,0.0408,0.857,0.934,0.0966,0.387,125.006,4.0,333.0,83.0,0.5450974481939121,3.349056603773585,techno,19,0
13587,Sun Study,93.714,False,0,Loyla Lo,Sun Study,0.934,0.212,10,-13.979,1.0,0.237,0.749,0.316,0.0869,0.925,105.01,4.0,160.0,39.0,0.477,0.7573891625615764,study,18,0
13588,Elvi$,365.986,False,21,Felix Da Housecat,He Was King,0.538,0.867,0,-6.574,1.0,0.0328,7.48e-05,0.924,0.301,0.299,129.804,4.0,786.0,197.0,0.4984570057798987,3.349056603773585,chicago-house,5,0
13589,Old Soul,307.246,False,11,The Daily Bred,Old Soul,0.782,0.236,7,-14.056,1.0,0.0448,0.176,0.927,0.0766,0.48,83.021,4.0,423.0,105.0,0.746,4.067085953878407,study,18,0
13590,Clutch,253.539,False,36,Power Glove,Playback,0.655,0.813,10,-6.812,0.0,0.0537,0.0422,0.87,0.112,0.432,113.028,4.0,473.0,118.0,0.5132872859248364,0.7573891625615764,techno,19,0
13591,77,319.259,False,0,Farzad Golpayegani,Five,0.13,0.759,11,-4.84,0.0,0.0399,0.0628,0.0484,0.282,0.218,96.137,4.0,510.0,128.0,0.4838003464204045,0.7481162540365985,iranian,12,0
13592,Tengo Luquita,223.6,False,42,Juanafé,La Makinita,0.526,0.711,6,-4.373,0.0,0.0465,0.585,0.0,0.0728,0.651,176.27,4.0,651.0,164.0,0.5114673994784986,1.1709531013615733,afrobeat,0,0
13593,Glob,457.386,False,8,Kenny Larkin,"Keys, Strings, Tambourines",0.705,0.851,8,-8.907,1.0,0.0896,0.00958,0.393,0.106,0.454,124.983,4.0,947.0,237.0,0.5118797827340134,2.7259036144578315,chicago-house,5,0
13594,Packard - Nora En Pure Remix,250.731,False,37,Oliver Schories;Jan Blomqvist;Nora En Pure,Packard (Nora En Pure Remix),0.651,0.826,4,-7.302,1.0,0.0682,0.107,0.0738,0.159,0.28,122.937,4.0,509.0,127.0,0.581,0.916010498687664,techno,19,0
13596,Braindead Lunatic,200.593,True,14,Nosferatu;Spitnoise,When Worlds Collide,0.322,0.961,11,-0.719,0.0,0.309,0.028,0.0,0.373,0.185,205.029,4.0,644.0,162.0,0.5587329669668463,0.7481162540365985,happy,8,1
13597,Barefoot Floors,185.906,False,30,The Wailin' Jennys,Down at the Sea Hotel,0.635,0.221,9,-14.548,1.0,0.0294,0.911,0.000158,0.11,0.285,76.712,4.0,225.0,55.0,0.337,1.343558282208589,bluegrass,2,0
13598,Acid Rush - Extended Vokal mixX,377.36,False,6,Mike Dunn,My House From All Angles,0.787,0.897,1,-10.278,1.0,0.056,0.00688,0.902,0.0935,0.629,124.992,4.0,783.0,198.0,0.49920650956290447,2.36741214057508,chicago-house,5,0
13599,Some Stupid Tomorrow,260.956,True,0,Type O Negative,Dead Again,0.287,0.932,9,-7.727,1.0,0.231,0.00817,0.000673,0.556,0.066,131.458,3.0,487.0,161.0,0.49757333578246776,1.343558282208589,industrial,11,1
13600,また会ってください,273.533,False,28,Keyakizaka46,世界には愛しかない (Special Edition),0.555,0.918,9,-2.911,1.0,0.0491,0.0282,0.0,0.433,0.696,111.985,4.0,503.0,124.0,0.4989028242802577,1.343558282208589,j-idol,14,0
13601,Ewigkeit,425.493,False,17,Der Weg einer Freiheit,Der Weg einer Freiheit,0.392,0.776,11,-5.793,0.0,0.0507,2.27e-06,0.899,0.078,0.215,114.964,3.6666666666666665,804.0,201.0,0.5156359213898043,0.7481162540365985,black-metal,1,0
13602,Por si las Moscas,231.973,False,60,Melendi;Guaynaa,Likes y Cicatrices,0.74,0.867,9,-4.309,1.0,0.0615,0.117,0.0,0.13,0.67,91.978,4.0,351.0,89.0,0.504293865588388,1.343558282208589,spanish,17,0
13603,Entanglement - Raw,214.857,True,20,Teejay,Entanglement,0.849,0.696,10,-5.077,0.0,0.0496,0.0812,9.25e-06,0.0619,0.536,104.976,4.0,369.0,93.0,0.49838919277003885,0.7573891625615764,j-dance,13,1
13604,Si Estuvieras Aquí,251.413,False,26,Los Amigos Invisibles,Arepa 3000,0.693,0.569,9,-9.466,1.0,0.0303,0.62,0.857,0.157,0.626,130.011,4.0,541.0,135.0,0.5166135278447037,1.343558282208589,afrobeat,0,0
13605,前説ADvance,252.853,False,24,Seiko Oomori,超天獄,0.56,0.948,1,-4.179,1.0,0.0463,0.00623,0.0,0.0672,0.553,98.98,4.0,405.0,101.0,0.48862808126951174,2.36741214057508,j-idol,14,0
13606,TKO (feat. Rye Rye & Zion I),158.352,False,42,Bassnectar;Rye Rye;Zion I,Unlimited,0.545,0.995,7,-1.913,1.0,0.237,0.00542,0.0943,0.0939,0.448,88.008,4.0,231.0,58.0,0.5340767511246219,4.067085953878407,breakbeat,4,0
13607,Landing Pad,122.88,False,9,Beat Oven,High Again,0.492,0.31,5,-13.167,0.0,0.0373,0.246,0.946,0.104,0.367,83.366,5.0,203.0,50.0,0.44994933131925263,1.2793053545586106,study,18,0
13608,Kentucky Waltz,160.133,False,29,The Osborne Brothers,Bluegrass Collection,0.545,0.326,5,-10.228,1.0,0.0283,0.74,0.000147,0.278,0.364,95.282,3.0,248.0,82.0,0.45879924979046494,1.2793053545586106,bluegrass,2,0
13609,Azukiiro No Kaori,159.066,False,22,Susumu Yokota,Sakura,0.323,0.116,2,-18.776,1.0,0.041,0.977,0.981,0.0776,0.068,69.822,5.0,178.0,44.0,0.4659972195172077,3.70048309178744,idm,9,0
13610,Sphere of Change,283.042,False,7,Alphaxone,Echoes from Outer Silence,0.181,0.285,7,-18.174,1.0,0.0442,0.867,0.942,0.084,0.0322,116.555,4.0,539.0,135.0,0.493256630750492,4.067085953878407,iranian,12,0
13611,"FUNNY BOY - FROM ""GIGS"" CASE OF BOOWY",256.213,False,34,BOØWY,"""GIGS"" CASE OF BOφWY COMPLETE (Live From ""Gigs"" Case Of Boowy / 1987)",0.233,0.962,9,-2.955,0.0,0.0825,0.00852,0.000232,0.507,0.405,162.823,4.0,692.0,174.0,0.536,1.343558282208589,j-idol,14,0
13612,Evig Köld Koncentrerad,208.0,False,18,Istapp,Blekinge,0.188,0.887,0,-6.479,1.0,0.0732,8.08e-05,0.0108,0.54,0.538,161.697,3.0,506.0,168.0,0.45767006483124645,3.349056603773585,black-metal,1,0
13613,Como Eu Quero,201.038,False,41,Brisa Star,Como Eu Quero,0.616,0.901,0,-2.357,1.0,0.0283,0.107,4.53e-06,0.273,0.812,153.975,4.0,513.0,127.0,0.4962156479199935,3.349056603773585,forro,7,0
13614,鼻の奥に米がいる状態,186.17,False,24,Maharajan,正気じゃいられない,0.678,0.823,0,-3.908,1.0,0.134,0.0287,0.0,0.0396,0.784,111.101,4.0,336.0,83.0,0.49904234401045255,3.349056603773585,j-dance,13,0
13615,Yaariyaan - Male Vocals,374.173,False,55,Mohan Kannan;Pritam,Cocktail (Original Motion Picture Soundtrack),0.497,0.519,2,-8.324,1.0,0.0297,0.0754,3.07e-05,0.0391,0.415,74.967,4.0,463.0,115.0,0.683,3.70048309178744,indian,10,0
13616,A Swarm of Plagues,287.333,False,19,Naglfar,Pariah,0.474,0.994,5,-4.666,1.0,0.124,0.00325,0.000608,0.498,0.0383,107.014,4.0,503.0,127.0,0.5011118058072176,1.2793053545586106,black-metal,1,0
13617,Pliva,244.57,False,50,Jamie Jones;AMÉMÉ,Pliva,0.667,0.886,1,-6.999,1.0,0.0516,0.00306,0.531,0.0523,0.774,123.007,4.0,496.0,124.0,0.816,2.36741214057508,techno,19,0
13618,Doschitai,281.24,False,39,Locked Club,Irak,0.712,0.877,0,-5.997,1.0,0.0533,0.00102,0.856,0.0824,0.232,130.004,4.0,610.0,152.0,0.265,3.349056603773585,industrial,11,0
13619,Jalaluddin,179.812,False,34,Gravity,Hustle 2.0,0.804,0.678,2,-6.868,1.0,0.116,0.385,0.0,0.121,0.532,120.009,4.0,358.0,90.0,0.5090814192563615,3.70048309178744,indian,10,0
13620,Junglist - Deekline & Aries Remix,255.0,False,14,Ed Solo;Deekline;General Levy;Aries,Junglist,0.803,0.676,8,-4.202,1.0,0.064,0.0135,6.47e-05,0.0535,0.233,88.003,4.0,358.0,90.0,0.5074836648368471,2.7259036144578315,breakbeat,4,0
13621,It's Not Over Yet,218.786,False,55,for KING & COUNTRY,RUN WILD. LIVE FREE. LOVE STRONG. (Deluxe Anniversary Edition),0.575,0.604,7,-7.223,1.0,0.0452,0.015,0.0,0.0725,0.517,74.974,4.0,266.0,68.0,0.4794149792576129,4.067085953878407,indian,10,0
13622,Scape I - Live,172.56,False,10,alva noto;Ryuichi Sakamoto,Two (Live at Sydney Opera House),0.17,0.0859,3,-25.897,1.0,0.0475,0.971,0.543,0.318,0.033,165.215,1.0,445.0,112.0,0.4482770070866803,1.7389162561576357,idm,9,0
13623,Better Than This - Original,252.115,False,4,Paul Johnson,Better Than This,0.753,0.334,3,-16.452,1.0,0.0453,0.269,0.125,0.109,0.883,103.99,4.0,436.0,110.0,0.4459360283477773,1.7389162561576357,chicago-house,5,0
13624,"Spider-Man Theme (From ""Spider-Man"")",64.349,False,0,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),0.657,0.954,1,-5.546,1.0,0.0933,0.259,0.0,0.321,0.905,105.078,4.0,100.0,24.0,0.48824511628502265,2.36741214057508,disney,6,0
13625,天轟回來到,150.629,True,22,Asiaboy 禁藥王 ＆ Lizi 栗子,天轟回來到,0.702,0.937,10,-3.108,0.0,0.128,0.00679,0.0,0.328,0.558,150.013,4.0,364.0,90.0,0.5227186683297643,0.7573891625615764,mandopop,15,1
13626,Ice Cold,173.137,False,0,Tube & Berger;Armaja,EDM Gaming Music Autumn/Winter 2022,0.739,0.723,5,-4.972,0.0,0.0338,0.288,0.0,0.119,0.429,124.03,4.0,354.0,89.0,0.18,1.2793053545586106,techno,19,0
13627,I'll See You There,260.07,False,17,The Chemical Brothers,Born In The Echoes (Deluxe Edition),0.438,0.9,2,-4.764,1.0,0.0793,0.00815,0.609,0.153,0.305,124.989,4.0,531.0,134.0,0.5084755395172144,3.70048309178744,breakbeat,4,0
13628,ときめきHighレンジ!!!,229.853,False,19,SUPER☆GiRLS,超絶★学園 〜ときめきHighレンジ!!!〜,0.53,0.943,6,-3.121,1.0,0.0553,0.0092,0.0,0.0965,0.846,165.037,4.0,619.0,155.0,0.49870748903309525,1.1709531013615733,j-idol,14,0
13629,Que Se Abram os Céus - Ao Vivo,471.733,False,55,Nívea Soares,Reino de Justiça (Ao Vivo),0.498,0.644,9,-6.284,1.0,0.0339,0.0368,0.0,0.683,0.209,128.146,4.0,972.0,245.0,0.965,1.343558282208589,brazil,3,0
13631,Benihana Season,117.586,False,6,Breakfast For Brunch,Benihana Season,0.714,0.383,1,-14.602,1.0,0.0554,0.19,0.844,0.102,0.574,89.949,4.111111111111111,168.0,41.0,0.346,2.36741214057508,study,18,0
13632,Burn The Ships (R3HAB Remix),146.02,False,48,for KING & COUNTRY;R3HAB,Burn The Ships (R3HAB Remix),0.637,0.759,5,-4.804,1.0,0.0809,0.0244,0.0,0.0991,0.304,98.035,4.0,233.0,58.0,0.4844733106208807,1.2793053545586106,indian,10,0
13633,Draco,137.5,True,25,TeeJay,Draco,0.908,0.676,7,-3.067,0.0,0.159,0.406,1.51e-06,0.0983,0.494,95.95,4.0,220.0,54.0,0.5343049274151037,4.067085953878407,j-dance,13,1
13634,Siisx,444.986,False,8,alva noto;Ryuichi Sakamoto,Revep,0.457,0.204,10,-22.782,0.0,0.0429,0.936,0.942,0.109,0.0671,100.523,1.0,744.0,188.0,0.353,0.7573891625615764,idm,9,0
13635,Far From Any Road,274.285,False,0,Comaduster,FiXT Presents: Sinister Sounds,0.544,0.49,2,-10.438,1.0,0.0395,0.0125,0.541,0.109,0.172,87.505,4.111111111111111,388.0,97.0,0.881,3.70048309178744,idm,9,0
13636,Maxwell,305.56,False,19,The Infamous Stringdusters,Laws Of Gravity,0.507,0.629,9,-6.716,1.0,0.0261,0.711,0.0221,0.202,0.437,101.584,4.0,503.0,127.0,0.5087384285158616,1.343558282208589,bluegrass,2,0
13637,Aliceband,192.0,False,14,Stumbleine,Ghosting,0.478,0.421,7,-12.752,1.0,0.0357,0.00089,0.761,0.131,0.0732,142.517,4.0,445.0,110.0,0.4831756968048079,4.067085953878407,idm,9,0
13638,Obatalá,412.3,False,19,Abayomy Afrobeat Orquestra,Abayomy,0.577,0.773,5,-5.597,0.0,0.0525,0.0709,0.00663,0.071,0.469,93.111,4.0,635.0,159.0,0.4982091447951106,1.2793053545586106,afrobeat,0,0
13640,愛 請問怎麼走,266.565,False,24,A-Lin,Love Song (出道十周年情歌精選),0.536,0.449,5,-8.672,1.0,0.0338,0.705,0.0,0.103,0.22,129.904,4.0,567.0,142.0,0.71,1.2793053545586106,mandopop,15,0
13641,Carrier Signal,247.19,False,23,Kai Whiston;EDEN,Carrier Signal,0.556,0.762,2,-7.12,1.0,0.158,0.00151,0.22,0.76,0.111,128.018,4.0,523.0,131.0,0.41,3.70048309178744,techno,19,0
13642,1989 at the bustop,101.647,False,39,heroku,deconstruct,0.752,0.424,11,-8.615,0.0,0.0663,0.39,0.916,0.0933,0.375,85.034,4.0,143.0,34.0,0.947,0.7481162540365985,study,18,0
13643,En Peligro de Extincion,189.985,False,11,Fernando Corona,En Peligro de Extincion,0.702,0.352,6,-5.366,1.0,0.0354,0.729,0.0,0.0889,0.547,124.158,4.0,379.0,94.0,0.5001520759346751,1.1709531013615733,idm,9,0
13644,Darker Shade of Black,194.293,False,37,Jackie Mittoo,The Keyboard King at Studio One,0.689,0.564,6,-7.276,1.0,0.126,0.149,0.941,0.0909,0.758,87.474,4.0,278.0,69.0,0.5023210513417972,1.1709531013615733,afrobeat,0,0
13645,Nothing Like You,497.574,False,37,Stephan Bodzin;Luna Semara,Boavista,0.636,0.483,9,-13.417,1.0,0.0429,0.0735,0.534,0.0884,0.105,124.994,4.0,1028.0,259.0,0.48149557367827517,1.343558282208589,techno,19,0
13646,ONCE AGAiN,285.05,False,11,BiS,Hey boy hey girl,0.655,0.73,8,-3.693,1.0,0.0371,0.0386,0.00175,0.0969,0.499,100.071,4.0,468.0,116.0,0.472,2.7259036144578315,j-idol,14,0
13647,Hiding,431.162,False,36,Hidden Empire;Artche,Hiding,0.746,0.696,1,-9.877,1.0,0.0572,0.00105,0.643,0.306,0.204,125.002,4.0,894.0,224.0,0.48764946645052787,2.36741214057508,techno,19,0
13648,D.I.Y. (Edit),259.253,False,20,KMFDM,Greatest Shit,0.579,0.979,2,-5.18,1.0,0.0629,7.7e-05,0.323,0.279,0.425,124.005,4.111111111111111,526.0,131.0,0.5042362503326094,3.70048309178744,industrial,11,0
13649,Every Little Thing (feat. Andy Mineo),202.878,False,38,Hillsong Young & Free;Andy Mineo,III (Reimagined),0.526,0.707,5,-5.696,1.0,0.0388,0.053,0.0,0.13,0.39,154.83,4.0,513.0,128.0,0.48403349985392324,1.2793053545586106,forro,7,0
13651,DISPLAY,229.413,False,21,Perfume,"Perfume The Best ""P Cubed""",0.676,0.964,9,-1.878,1.0,0.0374,0.0202,0.302,0.346,0.497,132.015,4.0,501.0,126.0,0.5144270980650801,1.343558282208589,j-idol,14,0
13652,Mexican Radio,209.32,False,2,Celtic Frost,Into the Pandemonium,0.242,0.931,7,-7.779,1.0,0.0777,9.83e-06,0.0792,0.0371,0.424,178.937,4.0,610.0,152.0,0.5037184746712868,4.067085953878407,black-metal,1,0
13653,この雨が上がっても,274.6,False,13,Tokyo Girls' Style,ノクターナル,0.741,0.769,0,-4.237,1.0,0.0249,0.544,0.000495,0.158,0.594,108.007,4.0,488.0,121.0,0.5084758955241548,3.349056603773585,j-idol,14,0
13654,Love Potion No. 9,120.222,False,0,The Countdown Kids,Happy Halloween! (Spooky Favorites for Kids),0.725,0.808,4,-9.086,0.0,0.0317,0.321,0.0,0.304,0.967,129.93,3.7777777777777777,254.0,63.0,0.47941773015976763,0.916010498687664,disney,6,0
13655,Nas Asas do Senhor,289.84,False,44,Alessandra Salles;Eros Biondini,Vaso de Barro,0.46,0.537,7,-6.989,1.0,0.029,0.652,1.65e-06,0.134,0.409,123.858,4.0,596.0,149.0,0.5059109742833844,4.067085953878407,brazil,3,0
13656,Elara - Original Mix,528.0,False,36,Hozho,Be The Best & Fuck The Rest,0.778,0.62,9,-8.868,0.0,0.0475,0.00107,0.637,0.0902,0.671,127.01,4.0,1103.0,277.0,0.48,1.343558282208589,techno,19,0
13657,Let the Bass Go - Original Mix,322.547,False,8,Colombo,Abandoned Factory,0.728,0.888,1,-4.012,1.0,0.0408,0.000469,0.86,0.166,0.469,119.987,4.0,641.0,160.0,0.5115546148034894,2.36741214057508,breakbeat,4,0
13658,Que Vença o Amor,242.882,False,51,Gerson Rufino,Bachata (Edição Histórica),0.768,0.75,2,-3.003,1.0,0.0295,0.121,0.0,0.116,0.51,111.993,4.0,449.0,112.0,0.4997535399609164,3.70048309178744,brazil,3,0
13659,Life of Grace,205.973,False,32,Louis Pascal,Life of Grace,0.59,0.491,0,-9.304,1.0,0.233,0.0128,4.71e-05,0.143,0.253,193.616,4.0,663.0,165.0,0.49774216825471035,3.349056603773585,afrobeat,0,0
13660,Caminando por la vida,211.68,False,70,Melendi,Que El Cielo Espere Sentao..,0.695,0.958,5,-3.778,1.0,0.0827,0.0148,7.16e-06,0.154,0.711,108.054,4.0,375.0,93.0,0.4991004710892251,1.2793053545586106,spanish,17,0
13661,Karma Sutra,228.173,False,21,Orgone,Orgone,0.651,0.949,6,-5.316,0.0,0.0497,0.019,0.85,0.11,0.963,98.336,4.0,361.0,90.0,0.5071707776807948,1.1709531013615733,afrobeat,0,0
13662,Muito Pra Te Dar,196.666,False,41,Banda Magníficos,Frente a Frente,0.651,0.725,4,-8.148,1.0,0.0407,0.477,0.0,0.295,0.956,102.398,4.0,331.0,81.0,0.4798969131619678,0.916010498687664,forro,7,0
13663,Errors on a Canvas,560.734,False,31,Hozho,Yin Yang,0.757,0.673,11,-8.338,0.0,0.0428,0.0111,0.781,0.115,0.447,126.993,4.0,1186.0,298.0,0.5067080878609478,0.7481162540365985,techno,19,0
13664,Everytime We Touch - Nightcore & KYANU Edit,148.478,False,58,Cascada;KYANU,Nightcore,0.517,0.962,0,-6.391,1.0,0.102,0.0126,0.00125,0.436,0.546,177.641,4.0,426.0,106.0,0.5016150010561389,3.349056603773585,techno,19,0
13665,Don't Need No,269.08,False,21,Punch Brothers,Antifogmatic,0.554,0.296,8,-15.659,1.0,0.0539,0.641,0.112,0.0958,0.535,110.526,4.0,483.0,121.0,0.47764450801283176,2.7259036144578315,bluegrass,2,0
13666,"Deva Deva (From ""Brahmastra (Tamil)"")",276.964,False,44,Pritam;Sid Sriram;Arijit Singh;Jonita Gandhi,"Deva Deva [From ""Brahmastra (Tamil)""]",0.56,0.728,0,-7.151,1.0,0.0445,0.653,0.00662,0.104,0.393,112.045,4.0,504.0,126.0,0.5037964163821028,3.349056603773585,indian,10,0
13667,Lonely But I Like It,295.1,False,30,Miso Colt,Lonely But I Like It,0.467,0.368,1,-14.641,1.0,0.0445,0.959,0.839,0.384,0.122,74.942,4.0,366.0,91.0,0.49408030471679076,2.36741214057508,study,18,0
13668,Aftershock,435.783,False,4,Alphaxone,Ghost Machine,0.199,0.539,11,-20.546,1.0,0.0882,0.577,0.896,0.11,0.15,125.384,4.0,920.0,230.0,0.4838667182342356,0.7481162540365985,iranian,12,0
13670,Ocean Sounds: Relaxing Waves,176.1,False,29,Ocean Waves Sleep Aid,Relaxing Ocean Sounds for Sleep,0.0885,0.123,1,-23.835,1.0,0.102,0.917,0.711,0.164,0.0152,88.028,4.0,246.0,61.0,0.44350801219242014,2.36741214057508,sleep,16,0
13671,Space & Time,292.493,False,30,VNV Nation,Automatic,0.517,0.794,6,-5.915,0.0,0.0312,7.46e-05,4.15e-05,0.149,0.706,126.999,4.0,607.0,152.0,0.4778899486623714,1.1709531013615733,industrial,11,0
